,0
783,-13.340440102977034
784,42.319424069772694
785,15.331338881242004
786,26.902812074729557
787,-167.64029637729533
788,-189.69579952894355
789,42.03497360918179
790,-62.12545316245842
791,-29.287112096254617
792,111.80274557804664
793,112.52965337161237
794,106.59989133262692
795,109.44969521446083
796,11.659256319964467
797,111.4654020059783
798,109.240104456785
799,105.68286001403045
800,111.4010396533448
801,116.5640429672827
802,116.20668890956114
803,113.65090681690572
804,111.75865113500862
805,107.2993104589963
806,108.73180313976549
807,110.05977279635671
808,109.05704485634018
809,109.37883514191897
810,105.4277893059096
811,108.30355267573319
812,5.533474369466434
813,183.85900824830298
814,111.27354812741132
815,109.75031755010917
816,113.20356416161904
817,107.9446842713556
818,108.4972980936042
819,109.90223590915664
820,110.88750243725278
821,111.8743424966331
822,113.96525277200455
823,115.83218738798877
824,113.77333062571434
825,110.74252244804848
826,108.85479492199633
827,115.54943036649459
828,114.79363357811886
829,118.52779759409097
830,111.96967971436747
831,109.42470517357448
832,106.91763360033637
833,107.05383135820883
834,110.07748986773707
835,111.52208076634581
836,118.61473869962404
837,120.49284842770092
838,117.28414252200922
839,214.65766465862245
840,233.6283528210404
841,115.40605115189068
842,115.73875555989217
843,107.77802334587545
844,111.23193202268315
845,109.91492936102503
846,107.33276379084175
847,107.61694482468826
848,107.01490171775238
849,115.16260430748822
850,110.0315155142645
851,112.84649554074656
852,116.09444795758982
853,115.15823541671502
854,159.36689429046314
855,219.38165891925726
856,242.3563113725758
857,115.44864006563878
858,114.57338021721255
859,111.89861853572863
860,108.90629910734216
861,116.22302528831163
862,108.19496425266898
863,21.846675233008625
864,108.78791480922817
865,239.89771216054055
866,115.70226701291946
867,112.30081976344769
868,108.1930512867961
869,112.61493497103588
870,112.80746196687336
871,108.02703803005355
872,119.21063878572214
873,117.10567753284458
874,121.36767416627369
875,109.25139725424312
876,109.17970350357338
877,235.861962506631
878,116.68512369765936
879,108.12856758161199
880,112.44974899797788
881,44.89273454486383
882,62.34695805510289
883,57.03888353870735
884,113.24087908962066
885,112.05865347006147
886,111.07724972680812
887,-31.800542570926556
888,111.83411023143361
889,110.13907244227897
890,109.98770873154423
891,118.1010631728682
892,62.561235988052815
893,117.15583489192151
894,117.94073651607484
895,222.22934250747204
896,178.12389029655878
897,235.22688920352783
898,121.37886995243336
899,122.02191088085212
900,139.20141863301657
901,126.76812571134522
902,236.98040031825005
903,118.58950934740803
904,119.7953320565532
905,216.67211285939962
906,97.46435992865472
907,93.32994011344965
908,73.72002885972647
909,135.8661837649367
910,173.63831667439828
911,138.3003897182504
912,233.88007312766234
913,236.17359975511832
914,120.40205040900497
915,115.61998779215881
916,123.06373498860316
917,157.6588466287346
918,174.86634371667262
919,230.2870563527699
920,140.12439580164363
921,212.57176625473323
922,237.1667340999668
923,239.8583561732379
924,147.81027632059664
925,116.97819685873586
926,122.31259096346629
927,67.59568645713308
928,116.72215771785046
929,111.83335132850439
930,116.26856006654977
931,156.59296679890716
932,236.76518252381638
933,153.88488133215645
934,238.0859707057628
935,112.89870477144011
936,109.7418359691283
937,110.10874330396021
938,116.48439451656597
939,111.94577384508425
940,112.45476476593834
941,117.90344980882779
942,118.10711384239706
943,111.23903130164464
944,40.78004038713594
945,111.74111174504972
946,17.197214721012216
947,115.16231134610551
948,236.324799354746
949,114.75657454020002
950,115.95883201445831
951,230.30322817711246
952,233.09392102073872
953,118.55202869052214
954,118.56191740972967
955,117.77666048099832
956,117.13702130182455
957,166.10854882810784
958,122.10280873635938
959,169.94494932072956
960,175.03569829651366
961,233.1776229540055
962,130.55303477325373
963,112.31176393148296
964,116.46258083859995
965,112.01557824892002
966,112.13514239090371
967,105.75197589022879
968,111.79760270695724
969,110.88667539464375
970,116.4269983161725
971,112.88267459648046
972,139.47002800513204
973,111.3758409748957
974,220.4992134313021
975,109.66384006984691
976,81.71756759998834
977,105.19063743456533
978,115.46582298583591
979,108.38043325291528
980,143.45428532877378
981,153.7202043375329
982,165.4272584779368
983,111.65319652398901
984,141.3583360578818
985,208.7364437107294
986,135.5673218487892
987,181.79311293646523
988,146.94198628369236
989,123.30967490044027
990,170.95240163287266
991,154.76319871558866
992,204.3051167447037
993,112.26936333034875
994,121.05998861218342
995,167.71873719243567
996,112.47317002361768
997,210.4054271801952
998,217.94585489125637
999,132.25634025851954
